[INFO] Scanning for projects...
[INFO] 
[INFO] -------------------< com.example:lunar-flyby-orekit >-------------------
[INFO] Building lunar-flyby-orekit 1.0-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- exec:3.2.0:java (default-cli) @ lunar-flyby-orekit ---
Orekit inicializado correctamente.
========================================
      LUNAR FLYBY SIMULATOR
========================================

Simulación iniciada.

Tiempo: 131380 s | X: 2334.82 km | Y: 5475.95 km | Z: 2973.20 km | Velocidad: 7.75 km/s | Tierra: 6654.12 km
Tiempo: 131390 s | X: 2262.32 km | Y: 5500.08 km | Z: 2986.30 km | Velocidad: 7.75 km/s | Tierra: 6654.85 km
Tiempo: 131400 s | X: 2189.50 km | Y: 5523.47 km | Z: 2999.00 km | Velocidad: 7.75 km/s | Tierra: 6655.57 km
Tiempo: 131410 s | X: 2116.40 km | Y: 5546.11 km | Z: 3011.29 km | Velocidad: 7.75 km/s | Tierra: 6656.31 km
Tiempo: 131420 s | X: 2043.00 km | Y: 5568.01 km | Z: 3023.18 km | Velocidad: 7.75 km/s | Tierra: 6657.04 km
Tiempo: 131430 s | X: 1969.33 km | Y: 5589.15 km | Z: 3034.66 km | Velocidad: 7.75 km/s | Tierra: 6657.78 km
Tiempo: 131440 s | X: 1895.40 km | Y: 5609.53 km | Z: 3045.73 km | Velocidad: 7.75 km/s | Tierra: 6658.52 km
Tiempo: 131450 s | X: 1821.21 km | Y: 5629.16 km | Z: 3056.38 km | Velocidad: 7.75 km/s | Tierra: 6659.26 km
Tiempo: 131460 s | X: 1746.77 km | Y: 5648.03 km | Z: 3066.63 km | Velocidad: 7.75 km/s | Tierra: 6660.00 km
Tiempo: 131470 s | X: 1672.10 km | Y: 5666.13 km | Z: 3076.46 km | Velocidad: 7.75 km/s | Tierra: 6660.75 km
Tiempo: 131480 s | X: 1597.20 km | Y: 5683.47 km | Z: 3085.87 km | Velocidad: 7.75 km/s | Tierra: 6661.50 km
Tiempo: 131490 s | X: 1522.08 km | Y: 5700.05 km | Z: 3094.87 km | Velocidad: 7.74 km/s | Tierra: 6662.25 km
Tiempo: 131500 s | X: 1446.77 km | Y: 5715.86 km | Z: 3103.46 km | Velocidad: 7.74 km/s | Tierra: 6663.00 km
Tiempo: 131510 s | X: 1371.25 km | Y: 5730.89 km | Z: 3111.62 km | Velocidad: 7.74 km/s | Tierra: 6663.76 km
Tiempo: 131520 s | X: 1295.55 km | Y: 5745.16 km | Z: 3119.37 km | Velocidad: 7.74 km/s | Tierra: 6664.51 km
Tiempo: 131530 s | X: 1219.68 km | Y: 5758.65 km | Z: 3126.69 km | Velocidad: 7.74 km/s | Tierra: 6665.27 km
Tiempo: 131540 s | X: 1143.64 km | Y: 5771.36 km | Z: 3133.60 km | Velocidad: 7.74 km/s | Tierra: 6666.03 km
Tiempo: 131550 s | X: 1067.45 km | Y: 5783.30 km | Z: 3140.08 km | Velocidad: 7.74 km/s | Tierra: 6666.79 km
Tiempo: 131560 s | X: 991.12 km | Y: 5794.47 km | Z: 3146.14 km | Velocidad: 7.74 km/s | Tierra: 6667.56 km
Tiempo: 131570 s | X: 914.65 km | Y: 5804.85 km | Z: 3151.78 km | Velocidad: 7.74 km/s | Tierra: 6668.32 km
Tiempo: 131580 s | X: 838.06 km | Y: 5814.45 km | Z: 3156.99 km | Velocidad: 7.74 km/s | Tierra: 6669.09 km
Tiempo: 131590 s | X: 761.35 km | Y: 5823.27 km | Z: 3161.78 km | Velocidad: 7.74 km/s | Tierra: 6669.86 km
Tiempo: 131600 s | X: 684.55 km | Y: 5831.31 km | Z: 3166.14 km | Velocidad: 7.73 km/s | Tierra: 6670.62 km
Tiempo: 131610 s | X: 607.65 km | Y: 5838.56 km | Z: 3170.08 km | Velocidad: 7.73 km/s | Tierra: 6671.39 km
Tiempo: 131620 s | X: 530.67 km | Y: 5845.04 km | Z: 3173.60 km | Velocidad: 7.73 km/s | Tierra: 6672.16 km
Tiempo: 131630 s | X: 453.62 km | Y: 5850.72 km | Z: 3176.68 km | Velocidad: 7.73 km/s | Tierra: 6672.93 km
Tiempo: 131640 s | X: 376.51 km | Y: 5855.62 km | Z: 3179.34 km | Velocidad: 7.73 km/s | Tierra: 6673.70 km
Tiempo: 131650 s | X: 299.35 km | Y: 5859.74 km | Z: 3181.58 km | Velocidad: 7.73 km/s | Tierra: 6674.48 km
Tiempo: 131660 s | X: 222.15 km | Y: 5863.07 km | Z: 3183.39 km | Velocidad: 7.73 km/s | Tierra: 6675.25 km
Tiempo: 131670 s | X: 144.91 km | Y: 5865.62 km | Z: 3184.77 km | Velocidad: 7.73 km/s | Tierra: 6676.02 km
Tiempo: 131680 s | X: 67.66 km | Y: 5867.38 km | Z: 3185.73 km | Velocidad: 7.73 km/s | Tierra: 6676.79 km
Tiempo: 131690 s | X: -9.60 km | Y: 5868.35 km | Z: 3186.26 km | Velocidad: 7.73 km/s | Tierra: 6677.57 km
Tiempo: 131700 s | X: -86.86 km | Y: 5868.54 km | Z: 3186.36 km | Velocidad: 7.73 km/s | Tierra: 6678.34 km
Tiempo: 131710 s | X: -164.10 km | Y: 5867.94 km | Z: 3186.03 km | Velocidad: 7.72 km/s | Tierra: 6679.11 km
Tiempo: 131720 s | X: -241.33 km | Y: 5866.56 km | Z: 3185.28 km | Velocidad: 7.72 km/s | Tierra: 6679.88 km
Tiempo: 131730 s | X: -318.52 km | Y: 5864.40 km | Z: 3184.11 km | Velocidad: 7.72 km/s | Tierra: 6680.65 km
Tiempo: 131740 s | X: -395.67 km | Y: 5861.45 km | Z: 3182.51 km | Velocidad: 7.72 km/s | Tierra: 6681.43 km
Tiempo: 131750 s | X: -472.77 km | Y: 5857.71 km | Z: 3180.48 km | Velocidad: 7.72 km/s | Tierra: 6682.20 km
Tiempo: 131760 s | X: -549.81 km | Y: 5853.20 km | Z: 3178.03 km | Velocidad: 7.72 km/s | Tierra: 6682.97 km
Tiempo: 131770 s | X: -626.77 km | Y: 5847.90 km | Z: 3175.15 km | Velocidad: 7.72 km/s | Tierra: 6683.74 km
Tiempo: 131780 s | X: -703.64 km | Y: 5841.82 km | Z: 3171.85 km | Velocidad: 7.72 km/s | Tierra: 6684.51 km
Tiempo: 131790 s | X: -780.43 km | Y: 5834.96 km | Z: 3168.13 km | Velocidad: 7.72 km/s | Tierra: 6685.27 km
Tiempo: 131800 s | X: -857.11 km | Y: 5827.33 km | Z: 3163.98 km | Velocidad: 7.72 km/s | Tierra: 6686.04 km
Tiempo: 131810 s | X: -933.67 km | Y: 5818.91 km | Z: 3159.41 km | Velocidad: 7.72 km/s | Tierra: 6686.81 km
Tiempo: 131820 s | X: -1010.11 km | Y: 5809.72 km | Z: 3154.42 km | Velocidad: 7.71 km/s | Tierra: 6687.57 km
Tiempo: 131830 s | X: -1086.42 km | Y: 5799.76 km | Z: 3149.01 km | Velocidad: 7.71 km/s | Tierra: 6688.33 km
Tiempo: 131840 s | X: -1162.58 km | Y: 5789.02 km | Z: 3143.18 km | Velocidad: 7.71 km/s | Tierra: 6689.09 km
Tiempo: 131850 s | X: -1238.59 km | Y: 5777.52 km | Z: 3136.94 km | Velocidad: 7.71 km/s | Tierra: 6689.86 km
Tiempo: 131860 s | X: -1314.43 km | Y: 5765.24 km | Z: 3130.27 km | Velocidad: 7.71 km/s | Tierra: 6690.61 km
Tiempo: 131870 s | X: -1390.10 km | Y: 5752.20 km | Z: 3123.19 km | Velocidad: 7.71 km/s | Tierra: 6691.37 km
Tiempo: 131880 s | X: -1465.58 km | Y: 5738.39 km | Z: 3115.69 km | Velocidad: 7.71 km/s | Tierra: 6692.12 km
Tiempo: 131890 s | X: -1540.86 km | Y: 5723.82 km | Z: 3107.78 km | Velocidad: 7.71 km/s | Tierra: 6692.88 km
Tiempo: 131900 s | X: -1615.95 km | Y: 5708.48 km | Z: 3099.45 km | Velocidad: 7.71 km/s | Tierra: 6693.63 km
Tiempo: 131910 s | X: -1690.81 km | Y: 5692.39 km | Z: 3090.72 km | Velocidad: 7.71 km/s | Tierra: 6694.38 km
Tiempo: 131920 s | X: -1765.46 km | Y: 5675.54 km | Z: 3081.57 km | Velocidad: 7.71 km/s | Tierra: 6695.12 km
Tiempo: 131930 s | X: -1839.86 km | Y: 5657.94 km | Z: 3072.01 km | Velocidad: 7.71 km/s | Tierra: 6695.87 km
Tiempo: 131940 s | X: -1914.03 km | Y: 5639.59 km | Z: 3062.05 km | Velocidad: 7.70 km/s | Tierra: 6696.61 km
Tiempo: 131950 s | X: -1987.94 km | Y: 5620.49 km | Z: 3051.67 km | Velocidad: 7.70 km/s | Tierra: 6697.35 km
Tiempo: 131960 s | X: -2061.58 km | Y: 5600.64 km | Z: 3040.90 km | Velocidad: 7.70 km/s | Tierra: 6698.09 km
Tiempo: 131970 s | X: -2134.96 km | Y: 5580.05 km | Z: 3029.72 km | Velocidad: 7.70 km/s | Tierra: 6698.82 km
Tiempo: 131980 s | X: -2208.05 km | Y: 5558.72 km | Z: 3018.14 km | Velocidad: 7.70 km/s | Tierra: 6699.55 km
Tiempo: 131990 s | X: -2280.84 km | Y: 5536.65 km | Z: 3006.16 km | Velocidad: 7.70 km/s | Tierra: 6700.28 km
Tiempo: 132000 s | X: -2353.34 km | Y: 5513.85 km | Z: 2993.78 km | Velocidad: 7.70 km/s | Tierra: 6701.00 km
Tiempo: 132010 s | X: -2425.52 km | Y: 5490.32 km | Z: 2981.00 km | Velocidad: 7.70 km/s | Tierra: 6701.72 km
Tiempo: 132020 s | X: -2497.38 km | Y: 5466.06 km | Z: 2967.83 km | Velocidad: 7.70 km/s | Tierra: 6702.44 km
Tiempo: 132030 s | X: -2568.91 km | Y: 5441.08 km | Z: 2954.26 km | Velocidad: 7.70 km/s | Tierra: 6703.16 km
Tiempo: 132040 s | X: -2640.10 km | Y: 5415.38 km | Z: 2940.31 km | Velocidad: 7.70 km/s | Tierra: 6703.87 km
Tiempo: 132050 s | X: -2710.94 km | Y: 5388.96 km | Z: 2925.97 km | Velocidad: 7.70 km/s | Tierra: 6704.58 km
Tiempo: 132060 s | X: -2781.43 km | Y: 5361.83 km | Z: 2911.24 km | Velocidad: 7.69 km/s | Tierra: 6705.28 km
Tiempo: 132070 s | X: -2851.54 km | Y: 5333.99 km | Z: 2896.12 km | Velocidad: 7.69 km/s | Tierra: 6705.98 km
Tiempo: 132080 s | X: -2921.28 km | Y: 5305.44 km | Z: 2880.62 km | Velocidad: 7.69 km/s | Tierra: 6706.68 km
Tiempo: 132090 s | X: -2990.63 km | Y: 5276.20 km | Z: 2864.74 km | Velocidad: 7.69 km/s | Tierra: 6707.38 km
Tiempo: 132100 s | X: -3059.59 km | Y: 5246.25 km | Z: 2848.48 km | Velocidad: 7.69 km/s | Tierra: 6708.07 km
Tiempo: 132110 s | X: -3128.14 km | Y: 5215.62 km | Z: 2831.85 km | Velocidad: 7.69 km/s | Tierra: 6708.75 km
Tiempo: 132120 s | X: -3196.29 km | Y: 5184.29 km | Z: 2814.84 km | Velocidad: 7.69 km/s | Tierra: 6709.43 km
Tiempo: 132130 s | X: -3264.00 km | Y: 5152.29 km | Z: 2797.46 km | Velocidad: 7.69 km/s | Tierra: 6710.11 km
Tiempo: 132140 s | X: -3331.29 km | Y: 5119.60 km | Z: 2779.71 km | Velocidad: 7.69 km/s | Tierra: 6710.78 km
Tiempo: 132150 s | X: -3398.14 km | Y: 5086.23 km | Z: 2761.60 km | Velocidad: 7.69 km/s | Tierra: 6711.45 km
Tiempo: 132160 s | X: -3464.54 km | Y: 5052.20 km | Z: 2743.12 km | Velocidad: 7.69 km/s | Tierra: 6712.11 km
Tiempo: 132170 s | X: -3530.49 km | Y: 5017.50 km | Z: 2724.28 km | Velocidad: 7.69 km/s | Tierra: 6712.77 km
Tiempo: 132180 s | X: -3595.96 km | Y: 4982.14 km | Z: 2705.08 km | Velocidad: 7.69 km/s | Tierra: 6713.43 km
Tiempo: 132190 s | X: -3660.97 km | Y: 4946.12 km | Z: 2685.52 km | Velocidad: 7.68 km/s | Tierra: 6714.08 km
Tiempo: 132200 s | X: -3725.49 km | Y: 4909.45 km | Z: 2665.62 km | Velocidad: 7.68 km/s | Tierra: 6714.72 km
Tiempo: 132210 s | X: -3789.52 km | Y: 4872.14 km | Z: 2645.35 km | Velocidad: 7.68 km/s | Tierra: 6715.36 km
Tiempo: 132220 s | X: -3853.06 km | Y: 4834.18 km | Z: 2624.75 km | Velocidad: 7.68 km/s | Tierra: 6716.00 km
Tiempo: 132230 s | X: -3916.08 km | Y: 4795.59 km | Z: 2603.79 km | Velocidad: 7.68 km/s | Tierra: 6716.63 km
Tiempo: 132240 s | X: -3978.60 km | Y: 4756.37 km | Z: 2582.50 km | Velocidad: 7.68 km/s | Tierra: 6717.26 km
Tiempo: 132250 s | X: -4040.58 km | Y: 4716.52 km | Z: 2560.86 km | Velocidad: 7.68 km/s | Tierra: 6717.88 km
Tiempo: 132260 s | X: -4102.04 km | Y: 4676.05 km | Z: 2538.89 km | Velocidad: 7.68 km/s | Tierra: 6718.49 km
Tiempo: 132270 s | X: -4162.96 km | Y: 4634.96 km | Z: 2516.58 km | Velocidad: 7.68 km/s | Tierra: 6719.10 km
Tiempo: 132280 s | X: -4223.33 km | Y: 4593.27 km | Z: 2493.94 km | Velocidad: 7.68 km/s | Tierra: 6719.70 km
Tiempo: 132290 s | X: -4283.15 km | Y: 4550.97 km | Z: 2470.98 km | Velocidad: 7.68 km/s | Tierra: 6720.30 km
Tiempo: 132300 s | X: -4342.40 km | Y: 4508.08 km | Z: 2447.69 km | Velocidad: 7.68 km/s | Tierra: 6720.89 km
Tiempo: 132310 s | X: -4401.08 km | Y: 4464.60 km | Z: 2424.08 km | Velocidad: 7.68 km/s | Tierra: 6721.48 km
Tiempo: 132320 s | X: -4459.19 km | Y: 4420.52 km | Z: 2400.15 km | Velocidad: 7.68 km/s | Tierra: 6722.06 km
Tiempo: 132330 s | X: -4516.71 km | Y: 4375.87 km | Z: 2375.90 km | Velocidad: 7.67 km/s | Tierra: 6722.64 km
Tiempo: 132340 s | X: -4573.64 km | Y: 4330.65 km | Z: 2351.35 km | Velocidad: 7.67 km/s | Tierra: 6723.21 km
Tiempo: 132350 s | X: -4629.97 km | Y: 4284.85 km | Z: 2326.48 km | Velocidad: 7.67 km/s | Tierra: 6723.77 km
Tiempo: 132360 s | X: -4685.69 km | Y: 4238.50 km | Z: 2301.32 km | Velocidad: 7.67 km/s | Tierra: 6724.33 km
Tiempo: 132370 s | X: -4740.79 km | Y: 4191.59 km | Z: 2275.85 km | Velocidad: 7.67 km/s | Tierra: 6724.88 km
Tiempo: 132380 s | X: -4795.28 km | Y: 4144.12 km | Z: 2250.08 km | Velocidad: 7.67 km/s | Tierra: 6725.42 km
Tiempo: 132390 s | X: -4849.14 km | Y: 4096.12 km | Z: 2224.01 km | Velocidad: 7.67 km/s | Tierra: 6725.96 km
Tiempo: 132400 s | X: -4902.36 km | Y: 4047.58 km | Z: 2197.66 km | Velocidad: 7.67 km/s | Tierra: 6726.49 km
Tiempo: 132410 s | X: -4954.94 km | Y: 3998.51 km | Z: 2171.01 km | Velocidad: 7.67 km/s | Tierra: 6727.02 km
Tiempo: 132420 s | X: -5006.87 km | Y: 3948.92 km | Z: 2144.09 km | Velocidad: 7.67 km/s | Tierra: 6727.54 km
Tiempo: 132430 s | X: -5058.14 km | Y: 3898.80 km | Z: 2116.88 km | Velocidad: 7.67 km/s | Tierra: 6728.05 km
Tiempo: 132440 s | X: -5108.76 km | Y: 3848.18 km | Z: 2089.39 km | Velocidad: 7.67 km/s | Tierra: 6728.56 km
Tiempo: 132450 s | X: -5158.70 km | Y: 3797.06 km | Z: 2061.63 km | Velocidad: 7.67 km/s | Tierra: 6729.06 km
Tiempo: 132460 s | X: -5207.97 km | Y: 3745.44 km | Z: 2033.61 km | Velocidad: 7.67 km/s | Tierra: 6729.55 km
Tiempo: 132470 s | X: -5256.56 km | Y: 3693.33 km | Z: 2005.31 km | Velocidad: 7.67 km/s | Tierra: 6730.03 km
Tiempo: 132480 s | X: -5304.46 km | Y: 3640.73 km | Z: 1976.76 km | Velocidad: 7.67 km/s | Tierra: 6730.51 km
Tiempo: 132490 s | X: -5351.67 km | Y: 3587.66 km | Z: 1947.94 km | Velocidad: 7.66 km/s | Tierra: 6730.99 km
Tiempo: 132500 s | X: -5398.18 km | Y: 3534.12 km | Z: 1918.87 km | Velocidad: 7.66 km/s | Tierra: 6731.45 km
Tiempo: 132510 s | X: -5443.98 km | Y: 3480.12 km | Z: 1889.55 km | Velocidad: 7.66 km/s | Tierra: 6731.91 km
Tiempo: 132520 s | X: -5489.07 km | Y: 3425.67 km | Z: 1859.98 km | Velocidad: 7.66 km/s | Tierra: 6732.36 km
Tiempo: 132530 s | X: -5533.45 km | Y: 3370.76 km | Z: 1830.17 km | Velocidad: 7.66 km/s | Tierra: 6732.80 km
Tiempo: 132540 s | X: -5577.10 km | Y: 3315.42 km | Z: 1800.13 km | Velocidad: 7.66 km/s | Tierra: 6733.24 km
Tiempo: 132550 s | X: -5620.03 km | Y: 3259.64 km | Z: 1769.84 km | Velocidad: 7.66 km/s | Tierra: 6733.67 km
Tiempo: 132560 s | X: -5662.22 km | Y: 3203.44 km | Z: 1739.33 km | Velocidad: 7.66 km/s | Tierra: 6734.09 km
Tiempo: 132570 s | X: -5703.67 km | Y: 3146.82 km | Z: 1708.58 km | Velocidad: 7.66 km/s | Tierra: 6734.51 km
Tiempo: 132580 s | X: -5744.37 km | Y: 3089.79 km | Z: 1677.62 km | Velocidad: 7.66 km/s | Tierra: 6734.91 km
Tiempo: 132590 s | X: -5784.33 km | Y: 3032.36 km | Z: 1646.44 km | Velocidad: 7.66 km/s | Tierra: 6735.31 km
Tiempo: 132600 s | X: -5823.54 km | Y: 2974.53 km | Z: 1615.04 km | Velocidad: 7.66 km/s | Tierra: 6735.70 km
Tiempo: 132610 s | X: -5861.98 km | Y: 2916.31 km | Z: 1583.43 km | Velocidad: 7.66 km/s | Tierra: 6736.09 km
Tiempo: 132620 s | X: -5899.66 km | Y: 2857.71 km | Z: 1551.61 km | Velocidad: 7.66 km/s | Tierra: 6736.47 km
Tiempo: 132630 s | X: -5936.57 km | Y: 2798.74 km | Z: 1519.59 km | Velocidad: 7.66 km/s | Tierra: 6736.83 km
Tiempo: 132640 s | X: -5972.70 km | Y: 2739.41 km | Z: 1487.38 km | Velocidad: 7.66 km/s | Tierra: 6737.20 km
Tiempo: 132650 s | X: -6008.06 km | Y: 2679.71 km | Z: 1454.97 km | Velocidad: 7.66 km/s | Tierra: 6737.55 km
Tiempo: 132660 s | X: -6042.63 km | Y: 2619.67 km | Z: 1422.37 km | Velocidad: 7.66 km/s | Tierra: 6737.90 km
Tiempo: 132670 s | X: -6076.42 km | Y: 2559.29 km | Z: 1389.58 km | Velocidad: 7.66 km/s | Tierra: 6738.23 km
Tiempo: 132680 s | X: -6109.42 km | Y: 2498.57 km | Z: 1356.61 km | Velocidad: 7.66 km/s | Tierra: 6738.56 km
Tiempo: 132690 s | X: -6141.62 km | Y: 2437.53 km | Z: 1323.47 km | Velocidad: 7.66 km/s | Tierra: 6738.89 km
Tiempo: 132700 s | X: -6173.01 km | Y: 2376.17 km | Z: 1290.16 km | Velocidad: 7.66 km/s | Tierra: 6739.20 km
Tiempo: 132710 s | X: -6203.61 km | Y: 2314.50 km | Z: 1256.67 km | Velocidad: 7.66 km/s | Tierra: 6739.51 km
Tiempo: 132720 s | X: -6233.40 km | Y: 2252.53 km | Z: 1223.03 km | Velocidad: 7.65 km/s | Tierra: 6739.80 km
Tiempo: 132730 s | X: -6262.37 km | Y: 2190.27 km | Z: 1189.22 km | Velocidad: 7.65 km/s | Tierra: 6740.09 km
Tiempo: 132740 s | X: -6290.53 km | Y: 2127.72 km | Z: 1155.26 km | Velocidad: 7.65 km/s | Tierra: 6740.37 km
Tiempo: 132750 s | X: -6317.88 km | Y: 2064.90 km | Z: 1121.15 km | Velocidad: 7.65 km/s | Tierra: 6740.65 km
Tiempo: 132760 s | X: -6344.40 km | Y: 2001.80 km | Z: 1086.89 km | Velocidad: 7.65 km/s | Tierra: 6740.91 km
Tiempo: 132770 s | X: -6370.09 km | Y: 1938.45 km | Z: 1052.49 km | Velocidad: 7.65 km/s | Tierra: 6741.17 km
Tiempo: 132780 s | X: -6394.96 km | Y: 1874.84 km | Z: 1017.96 km | Velocidad: 7.65 km/s | Tierra: 6741.42 km
Tiempo: 132790 s | X: -6418.99 km | Y: 1810.99 km | Z: 983.29 km | Velocidad: 7.65 km/s | Tierra: 6741.66 km
Tiempo: 132800 s | X: -6442.19 km | Y: 1746.90 km | Z: 948.49 km | Velocidad: 7.65 km/s | Tierra: 6741.89 km
Tiempo: 132810 s | X: -6464.55 km | Y: 1682.59 km | Z: 913.57 km | Velocidad: 7.65 km/s | Tierra: 6742.11 km
Tiempo: 132820 s | X: -6486.07 km | Y: 1618.06 km | Z: 878.53 km | Velocidad: 7.65 km/s | Tierra: 6742.33 km
Tiempo: 132830 s | X: -6506.74 km | Y: 1553.32 km | Z: 843.38 km | Velocidad: 7.65 km/s | Tierra: 6742.54 km
Tiempo: 132840 s | X: -6526.57 km | Y: 1488.37 km | Z: 808.12 km | Velocidad: 7.65 km/s | Tierra: 6742.73 km
Tiempo: 132850 s | X: -6545.56 km | Y: 1423.23 km | Z: 772.75 km | Velocidad: 7.65 km/s | Tierra: 6742.92 km
Tiempo: 132860 s | X: -6563.69 km | Y: 1357.91 km | Z: 737.28 km | Velocidad: 7.65 km/s | Tierra: 6743.11 km
Tiempo: 132870 s | X: -6580.96 km | Y: 1292.41 km | Z: 701.72 km | Velocidad: 7.65 km/s | Tierra: 6743.28 km
Tiempo: 132880 s | X: -6597.38 km | Y: 1226.74 km | Z: 666.07 km | Velocidad: 7.65 km/s | Tierra: 6743.44 km
Tiempo: 132890 s | X: -6612.95 km | Y: 1160.91 km | Z: 630.32 km | Velocidad: 7.65 km/s | Tierra: 6743.60 km
Tiempo: 132900 s | X: -6627.65 km | Y: 1094.94 km | Z: 594.50 km | Velocidad: 7.65 km/s | Tierra: 6743.75 km
Tiempo: 132910 s | X: -6641.50 km | Y: 1028.81 km | Z: 558.60 km | Velocidad: 7.65 km/s | Tierra: 6743.88 km
Tiempo: 132920 s | X: -6654.48 km | Y: 962.56 km | Z: 522.63 km | Velocidad: 7.65 km/s | Tierra: 6744.01 km
Tiempo: 132930 s | X: -6666.59 km | Y: 896.18 km | Z: 486.59 km | Velocidad: 7.65 km/s | Tierra: 6744.14 km
Tiempo: 132940 s | X: -6677.84 km | Y: 829.69 km | Z: 450.48 km | Velocidad: 7.65 km/s | Tierra: 6744.25 km
Tiempo: 132950 s | X: -6688.22 km | Y: 763.08 km | Z: 414.32 km | Velocidad: 7.65 km/s | Tierra: 6744.35 km
Tiempo: 132960 s | X: -6697.73 km | Y: 696.38 km | Z: 378.10 km | Velocidad: 7.65 km/s | Tierra: 6744.45 km
Tiempo: 132970 s | X: -6706.38 km | Y: 629.59 km | Z: 341.84 km | Velocidad: 7.65 km/s | Tierra: 6744.53 km
Tiempo: 132980 s | X: -6714.15 km | Y: 562.71 km | Z: 305.53 km | Velocidad: 7.65 km/s | Tierra: 6744.61 km
Tiempo: 132990 s | X: -6721.05 km | Y: 495.76 km | Z: 269.18 km | Velocidad: 7.65 km/s | Tierra: 6744.68 km
Tiempo: 133000 s | X: -6727.07 km | Y: 428.75 km | Z: 232.79 km | Velocidad: 7.65 km/s | Tierra: 6744.74 km
Tiempo: 133010 s | X: -6732.22 km | Y: 361.68 km | Z: 196.38 km | Velocidad: 7.65 km/s | Tierra: 6744.79 km
Tiempo: 133020 s | X: -6736.50 km | Y: 294.57 km | Z: 159.94 km | Velocidad: 7.65 km/s | Tierra: 6744.83 km
Tiempo: 133030 s | X: -6739.90 km | Y: 227.41 km | Z: 123.48 km | Velocidad: 7.65 km/s | Tierra: 6744.87 km
Tiempo: 133040 s | X: -6742.43 km | Y: 160.23 km | Z: 87.00 km | Velocidad: 7.65 km/s | Tierra: 6744.89 km
Tiempo: 133050 s | X: -6744.08 km | Y: 93.03 km | Z: 50.51 km | Velocidad: 7.65 km/s | Tierra: 6744.91 km
Tiempo: 133060 s | X: -6744.85 km | Y: 25.81 km | Z: 14.01 km | Velocidad: 7.65 km/s | Tierra: 6744.92 km
Tiempo: 133070 s | X: -6744.75 km | Y: -41.41 km | Z: -22.48 km | Velocidad: 7.65 km/s | Tierra: 6744.92 km
Tiempo: 133080 s | X: -6743.77 km | Y: -108.62 km | Z: -58.98 km | Velocidad: 7.65 km/s | Tierra: 6744.91 km
Tiempo: 133090 s | X: -6741.92 km | Y: -175.82 km | Z: -95.46 km | Velocidad: 7.65 km/s | Tierra: 6744.89 km
Tiempo: 133100 s | X: -6739.19 km | Y: -243.00 km | Z: -131.94 km | Velocidad: 7.65 km/s | Tierra: 6744.86 km
Tiempo: 133110 s | X: -6735.59 km | Y: -310.15 km | Z: -168.40 km | Velocidad: 7.65 km/s | Tierra: 6744.83 km
Tiempo: 133120 s | X: -6731.11 km | Y: -377.25 km | Z: -204.83 km | Velocidad: 7.65 km/s | Tierra: 6744.78 km
Tiempo: 133130 s | X: -6725.75 km | Y: -444.31 km | Z: -241.24 km | Velocidad: 7.65 km/s | Tierra: 6744.73 km
Tiempo: 133140 s | X: -6719.52 km | Y: -511.30 km | Z: -277.62 km | Velocidad: 7.65 km/s | Tierra: 6744.66 km
Tiempo: 133150 s | X: -6712.42 km | Y: -578.24 km | Z: -313.96 km | Velocidad: 7.65 km/s | Tierra: 6744.59 km
Tiempo: 133160 s | X: -6704.45 km | Y: -645.09 km | Z: -350.26 km | Velocidad: 7.65 km/s | Tierra: 6744.51 km
Tiempo: 133170 s | X: -6695.60 km | Y: -711.87 km | Z: -386.51 km | Velocidad: 7.65 km/s | Tierra: 6744.43 km
Tiempo: 133180 s | X: -6685.89 km | Y: -778.55 km | Z: -422.72 km | Velocidad: 7.65 km/s | Tierra: 6744.33 km
Tiempo: 133190 s | X: -6675.31 km | Y: -845.13 km | Z: -458.87 km | Velocidad: 7.65 km/s | Tierra: 6744.22 km
Tiempo: 133200 s | X: -6663.86 km | Y: -911.60 km | Z: -494.96 km | Velocidad: 7.65 km/s | Tierra: 6744.11 km
Tiempo: 133210 s | X: -6651.54 km | Y: -977.95 km | Z: -530.98 km | Velocidad: 7.65 km/s | Tierra: 6743.98 km
Tiempo: 133220 s | X: -6638.36 km | Y: -1044.17 km | Z: -566.94 km | Velocidad: 7.65 km/s | Tierra: 6743.85 km
Tiempo: 133230 s | X: -6624.32 km | Y: -1110.26 km | Z: -602.82 km | Velocidad: 7.65 km/s | Tierra: 6743.71 km
Tiempo: 133240 s | X: -6609.41 km | Y: -1176.20 km | Z: -638.63 km | Velocidad: 7.65 km/s | Tierra: 6743.56 km
Tiempo: 133250 s | X: -6593.65 km | Y: -1241.99 km | Z: -674.35 km | Velocidad: 7.65 km/s | Tierra: 6743.41 km
Tiempo: 133260 s | X: -6577.03 km | Y: -1307.62 km | Z: -709.98 km | Velocidad: 7.65 km/s | Tierra: 6743.24 km
Tiempo: 133270 s | X: -6559.55 km | Y: -1373.08 km | Z: -745.52 km | Velocidad: 7.65 km/s | Tierra: 6743.06 km
Tiempo: 133280 s | X: -6541.23 km | Y: -1438.37 km | Z: -780.97 km | Velocidad: 7.65 km/s | Tierra: 6742.88 km
Tiempo: 133290 s | X: -6522.05 km | Y: -1503.46 km | Z: -816.31 km | Velocidad: 7.65 km/s | Tierra: 6742.69 km
